ADOPTIONNUMBER,ANIMALID,OWNERID,RETAILERID,MOVEMENTDATE,RETURNDATE,RETURNEDREASONID,RETURNEDBYOWNERID
16434,9130,10344,0,6/4/20,None,13,0
16435,9080,11643,0,5/18/20,None,13,0
16436,9042,11643,0,5/18/20,None,13,0
16446,9135,11162,0,5/22/20,None,13,0
16437,9103,11681,0,5/18/20,None,13,0
16447,8893,11303,0,5/19/20,None,13,0
16444,9110,11649,0,5/19/20,None,13,0
16445,9114,11649,0,5/19/20,None,13,0
16442,9068,11628,0,5/19/20,None,13,0
16102,8713,11303,0,4/2/20,5/19/20,18,0
16449,9076,11572,0,5/19/20,None,13,0
16431,9196,11665,0,6/17/20,None,13,0
20317,11003,14486,0,2/10/21,None,13,0
20318,11004,14486,0,2/10/21,None,13,0
20364,11086,14206,0,2/17/21,None,0,0
20365,11088,14206,0,2/17/21,None,0,0
16485,8938,11690,0,5/20/20,None,13,0
16486,9232,11688,0,5/20/20,None,13,0
16394,8752,11623,0,5/14/20,5/21/20,4,0
16523,8823,6392,0,5/21/20,None,0,0
16443,9111,11600,0,5/22/20,None,13,0
16538,9006,5162,0,5/22/20,None,13,0
16559,9289,8403,0,5/22/20,None,13,0
16540,9004,11653,0,5/22/20,None,13,0
16541,9005,10219,0,5/22/20,None,13,0
16537,9007,5162,0,5/22/20,None,13,0
16550,9236,11473,0,5/22/20,None,13,0
16551,9235,11473,0,5/22/20,None,13,0
16552,9140,11692,0,5/22/20,None,13,0
16553,9139,11692,0,5/22/20,None,13,0
16567,8336,11146,0,5/24/20,None,0,0
16568,9003,11146,0,5/24/20,None,0,0
16569,9073,11481,0,5/24/20,None,0,0
16570,9030,11481,0,5/24/20,None,0,0
16572,9291,11731,0,5/25/20,None,13,0
16573,9290,11731,0,5/25/20,None,13,0
16574,9230,11701,0,5/25/20,None,13,0
16575,9229,11701,0,5/25/20,None,13,0
16558,7407,11199,0,5/26/20,None,13,0
16594,9113,11742,0,5/27/20,None,13,0
16584,7994,10783,0,5/25/20,None,13,0
16585,8752,11709,0,5/26/20,None,13,0
16587,9099,11750,0,5/26/20,None,13,0
16583,7675,11738,0,5/27/20,None,13,0
16591,9250,11758,0,6/3/20,None,13,0
16592,9249,11758,0,6/3/20,None,13,0
16593,9096,8686,0,5/27/20,None,13,0
16615,9323,525,0,5/28/20,None,13,0
16630,9206,11741,0,5/28/20,None,13,0
20319,11057,14499,0,2/10/21,None,13,0
16632,8974,5776,0,5/28/20,None,13,0
16652,9125,11624,0,5/29/20,None,13,0
16634,9179,11768,0,5/28/20,None,13,0
16636,9208,11737,0,5/28/20,None,13,0
16637,9223,11737,0,5/28/20,None,13,0
12357,6822,8686,0,5/16/19,5/28/20,4,8686
16649,9123,11624,0,5/29/20,None,13,0
16655,9048,11648,0,5/29/20,None,13,0
16656,9047,11648,0,5/29/20,None,13,0
16657,9124,11616,0,5/29/20,None,13,0
16662,9116,11504,0,5/29/20,None,13,0
16658,9050,8942,0,5/29/20,None,13,0
16667,9049,10716,0,5/29/20,None,13,0
16674,9041,11403,0,5/30/20,None,0,0
16675,8926,11403,0,5/30/20,None,0,0
16633,9189,11740,0,6/1/20,None,13,0
16643,8847,4567,0,6/1/20,None,13,0
16676,9132,11788,0,6/17/20,None,13,0
16677,9214,11676,0,5/31/20,None,0,0
16678,9215,11676,0,5/31/20,None,0,0
16679,9241,11498,0,5/31/20,None,0,0
16680,9340,11498,0,5/31/20,None,0,0
20320,11099,14499,0,2/10/21,None,13,0
16578,8453,11703,0,5/25/20,6/1/20,13,11703
2247,769,915,0,8/29/15,6/1/20,4,915
16688,9287,11800,0,6/4/20,None,13,0
16689,98,11739,0,6/1/20,None,13,0
16687,9238,11569,0,6/1/20,None,13,0
16686,7948,11601,0,6/1/20,None,13,0
16588,9168,11581,0,6/2/20,None,13,0
16708,8540,11815,0,6/2/20,None,13,0
16685,9237,7896,0,6/3/20,None,13,0
16721,9086,11441,0,6/3/20,None,13,0
16720,9279,11725,0,6/5/20,None,13,0
16722,9213,11441,0,6/3/20,None,13,0
16725,9180,11818,0,6/3/20,None,13,0
16726,9115,7552,0,6/3/20,None,13,0
16727,9191,11822,0,6/3/20,None,13,0
16728,9389,11769,0,6/3/20,None,13,0
16729,9090,8697,0,6/3/20,None,13,0
16756,9457,11753,0,6/5/20,None,13,0
16738,9184,11821,0,6/4/20,None,0,0
16739,9147,11804,0,6/4/20,None,0,0
16740,9175,11842,0,6/4/20,None,0,0
16758,9458,11753,0,6/5/20,None,13,0
16751,9133,11782,0,6/5/20,None,13,0
16754,9129,11782,0,6/5/20,None,13,0
16766,9126,11843,0,6/5/20,None,13,0
16769,9199,11844,0,6/5/20,None,13,0
16771,9201,11847,0,6/5/20,None,13,0
16772,9127,11831,0,6/5/20,None,13,0
16774,9072,11831,0,6/5/20,None,13,0
16776,9210,11714,0,6/5/20,None,13,0
16778,9137,11840,0,6/5/20,None,13,0
16780,9118,11840,0,6/5/20,None,13,0
16782,9089,11734,0,6/5/20,None,13,0
16784,9251,11734,0,6/5/20,None,13,0
16786,9117,9272,0,6/5/20,None,13,0
16788,9252,11691,0,6/5/20,None,13,0
16792,9121,10702,0,6/5/20,None,13,0
16795,9120,10702,0,6/5/20,None,13,0
16800,9253,11867,0,6/8/20,None,13,0
16817,9085,11877,0,6/8/20,None,0,0
16801,9061,11866,0,6/8/20,None,13,0
16802,9136,11890,0,6/8/20,None,13,0
16804,9409,7049,0,6/8/20,None,13,0
16805,9063,7049,0,6/8/20,None,13,0
16806,9403,11873,0,6/8/20,None,13,0
16807,9198,8627,0,6/8/20,None,13,0
16808,9088,11891,0,6/8/20,None,0,0
16809,9087,11891,0,6/8/20,None,0,0
16810,9200,11845,0,6/8/20,None,0,0
16812,9060,11858,0,6/8/20,None,0,0
16813,9062,11858,0,6/8/20,None,0,0
16814,9128,11900,0,6/8/20,None,0,0
16815,9192,8403,0,6/8/20,None,0,0
16826,9245,11899,0,6/9/20,None,13,0
16827,9243,11899,0,6/9/20,None,13,0
16831,9283,11910,0,6/11/20,None,13,0
16832,9216,11835,0,6/9/20,None,13,0
16833,8937,11571,0,6/9/20,None,13,0
16825,9322,525,0,6/9/20,None,13,0
16835,9244,11912,0,6/9/20,None,13,0
16836,9274,11912,0,6/9/20,None,13,0
16841,9276,10677,0,6/10/20,None,13,0
16842,9247,11876,0,6/10/20,None,13,0
16843,9248,11876,0,6/10/20,None,13,0
16844,9293,11883,0,6/10/20,None,13,0
16840,9481,11870,0,6/11/20,None,0,0
16798,9195,11881,0,6/17/20,None,13,0
16845,9265,11916,0,6/10/20,None,13,0
16846,9246,11747,0,6/10/20,None,13,0
20322,11048,14505,0,2/10/21,None,13,0
16849,9294,11931,0,6/10/20,None,13,0
16850,9146,11931,0,6/10/20,None,13,0
16856,9499,37,0,6/23/20,None,0,0
16876,9333,8575,0,6/11/20,None,13,0
16869,9239,11941,0,6/11/20,None,13,0
16870,9387,11938,0,6/11/20,None,13,0
16884,9187,11748,0,6/12/20,None,13,0
16871,9257,11917,0,6/11/20,None,13,0
16877,9185,11377,0,6/11/20,None,13,0
16872,9211,11933,0,6/11/20,None,13,0
16873,8756,11920,0,6/11/20,None,0,0
16874,9033,11924,0,6/11/20,None,13,0
16875,9256,11922,0,6/11/20,None,0,0
16882,9372,11839,0,6/12/20,None,13,0
16879,9345,11954,0,6/11/20,None,13,0
16883,9373,11839,0,6/12/20,None,13,0
16885,9269,11748,0,6/12/20,None,13,0
16886,9255,11645,0,6/12/20,None,13,0
16887,9321,11645,0,6/12/20,None,13,0
16889,9264,11859,0,6/12/20,None,13,0
16891,9343,11956,0,6/12/20,None,13,0
16881,9444,11928,0,6/19/20,None,13,0
16913,9336,11814,0,6/14/20,None,0,0
16896,9371,11719,0,6/12/20,None,13,0
16897,9305,11719,0,6/12/20,None,13,0
16931,9408,11921,0,6/15/20,None,13,0
16900,9254,11968,0,6/12/20,None,13,0
16901,9263,9326,0,6/12/20,None,13,0
16902,9144,11969,0,6/12/20,None,13,0
16903,9138,11902,0,6/12/20,None,13,0
16914,9334,11814,0,6/14/20,None,0,0
16904,9143,11971,0,6/12/20,None,13,0
16905,9266,11882,0,6/12/20,None,13,0
16911,9344,11869,0,6/12/20,None,0,0
16923,9316,12001,0,6/16/20,None,13,0
16895,769,11744,0,6/12/20,6/15/20,4,0
16924,9262,11959,0,6/15/20,None,13,0
16933,9292,11980,0,6/15/20,None,13,0
16932,9171,12014,0,6/22/20,None,13,0
16934,9374,11980,0,6/15/20,9/8/20,4,11980
16936,9365,11965,0,6/15/20,None,13,0
16937,9183,11944,0,6/15/20,None,13,0
15783,8834,7927,0,2/27/20,6/15/20,4,7927
16938,9497,11993,0,6/15/20,None,13,0
16955,9330,12021,0,6/16/20,None,13,0
16947,9493,11993,0,6/15/20,None,13,0
16963,9370,12033,0,6/17/20,None,13,0
16951,9451,11966,0,6/16/20,None,13,0
16956,9494,11972,0,6/16/20,None,13,0
16952,9450,12010,0,6/16/20,None,13,0
16939,9145,11976,0,6/22/20,None,13,0
16957,9495,11972,0,6/16/20,None,13,0
14427,7942,9883,0,10/15/19,6/16/20,4,9883
16958,9496,11972,0,6/16/20,None,13,0
16954,9449,12020,0,6/16/20,None,13,0
16959,9423,11055,0,6/17/20,None,13,0
16960,9203,11884,0,6/17/20,None,13,0
16961,9271,11932,0,6/17/20,None,13,0
16962,9202,12033,0,6/17/20,None,13,0
16968,9479,11678,0,6/17/20,None,0,0
16969,9222,11678,0,6/17/20,None,0,0
16976,9204,11962,0,6/17/20,9/7/20,4,11962
16970,9259,12045,0,6/17/20,None,13,0
16977,9258,11986,0,6/18/20,None,0,0
16979,9205,11992,0,6/18/20,None,0,0
16981,9131,12058,0,6/18/20,None,0,0
16922,9395,11999,0,6/19/20,None,13,0
16991,6822,11973,0,6/19/20,None,13,0
17003,9367,11200,0,6/19/20,None,13,0
16994,9443,12054,0,6/19/20,None,13,0
16995,9445,12054,0,6/19/20,None,13,0
16996,9536,12074,0,6/19/20,None,13,0
17004,9331,11200,0,6/19/20,None,13,0
16997,9169,12074,0,6/19/20,None,13,0
16998,9173,12074,0,6/19/20,None,13,0
17001,9172,12079,0,6/19/20,None,13,0
17002,9453,11945,0,6/19/20,None,13,0
17005,7942,11746,0,6/19/20,None,13,0
16980,9225,12063,0,6/19/20,None,13,0
17011,9524,12034,0,6/22/20,None,0,0
17015,6662,12051,0,6/22/20,None,0,0
17017,6664,12051,0,6/22/20,None,0,0
17018,9339,6504,0,6/22/20,None,0,0
17020,9338,8163,0,6/22/20,None,0,0
17021,9337,8163,0,6/22/20,None,0,0
17027,9313,12053,0,6/22/20,None,0,0
17029,9046,12092,0,6/23/20,None,13,0
17031,9106,11338,0,6/24/20,None,13,0
15925,8859,11163,0,3/16/20,6/24/20,4,11163
15961,8744,11163,0,3/20/20,6/24/20,4,11163
17032,9282,12028,0,6/24/20,None,13,0
17033,9418,12098,0,6/24/20,None,13,0
17034,9417,11922,0,6/24/20,None,13,0
17036,9156,11660,0,6/24/20,None,13,0
17037,9155,12126,0,6/24/20,None,13,0
16953,9182,11970,0,6/24/20,None,13,0
17039,9280,12121,0,6/24/20,None,13,0
17040,9319,9443,0,6/24/20,None,13,0
17041,9157,12084,0,6/24/20,None,13,0
17042,9447,12084,0,6/24/20,None,13,0
17019,8741,11943,0,6/22/20,6/24/20,4,0
17062,9296,11418,0,6/25/20,None,13,0
17063,9320,11418,0,6/25/20,None,13,0
17064,9335,12119,0,6/25/20,None,13,0
17065,9555,11596,0,6/25/20,None,0,0
17066,9554,11596,0,6/25/20,None,0,0
17067,9500,12136,0,6/25/20,None,13,0
17068,8744,12030,0,6/25/20,None,13,0
17070,9509,12097,0,6/25/20,None,13,0
17072,9299,11697,0,6/26/20,None,13,0
17071,9300,11697,0,6/26/20,None,13,0
17088,9430,11950,0,6/26/20,None,13,0
17075,9369,9095,0,6/26/20,None,13,0
17076,9368,12029,0,6/26/20,None,13,0
17077,9390,10981,0,6/26/20,None,13,0
2937,1044,1158,0,2/7/16,6/26/20,18,1158
17079,9391,10981,0,6/26/20,None,13,0
17089,9407,12135,0,6/26/20,None,13,0
17080,9297,7635,0,6/26/20,None,13,0
17099,9419,12110,0,6/26/20,None,13,0
17082,9446,12140,0,6/26/20,None,13,0
17083,9298,12140,0,6/26/20,None,13,0
17090,8834,12118,0,6/26/20,None,13,0
17085,9483,11717,0,6/26/20,None,13,0
17091,9425,12118,0,6/26/20,None,13,0
17086,9484,12133,0,6/26/20,None,13,0
17087,9295,12133,0,6/26/20,None,13,0
17100,9154,12110,0,6/26/20,None,13,0
17092,9260,12050,0,6/26/20,None,13,0
17093,9273,12129,0,6/26/20,None,13,0
17094,9353,12154,0,6/26/20,None,13,0
17098,9285,12143,0,6/26/20,None,13,0
17101,9452,12159,0,6/26/20,None,13,0
17107,9501,11428,0,6/28/20,None,0,0
17105,9480,12083,0,6/26/20,None,13,0
17106,9149,12156,0,6/26/20,None,13,0
17108,9455,11428,0,6/28/20,None,0,0
17110,9427,12004,0,6/29/20,None,0,0
17111,9498,12131,0,6/29/20,None,0,0
17166,8859,12177,0,7/1/20,None,0,0
17074,9318,12087,0,7/14/20,None,13,0
17073,9317,12087,0,7/14/20,None,13,0
17118,9466,12162,0,6/29/20,None,0,0
17125,9439,12165,0,7/1/20,None,0,0
17128,9354,11383,0,6/29/20,None,0,0
17129,9456,12111,0,6/29/20,None,0,0
15368,8492,10000,0,1/6/20,6/30/20,4,0
17165,9562,12167,0,7/1/20,None,0,0
17168,9565,11620,0,7/1/20,None,0,0
17169,9392,12176,0,7/1/20,None,0,0
17170,9564,12176,0,7/1/20,None,0,0
19346,10584,13674,0,11/16/20,2/17/21,4,13674
17172,9535,12108,0,7/1/20,None,0,0
15528,7264,7635,3,1/26/20,6/26/20,4,7635
17178,9552,12137,0,7/2/20,None,0,0
17180,9533,12163,0,7/3/20,None,0,0
17181,9359,12163,0,7/3/20,None,0,0
17182,9303,11964,0,7/3/20,None,13,0
17183,9304,11553,0,7/3/20,None,0,0
17184,8492,12106,0,7/3/20,None,13,0
17185,9357,11559,0,7/3/20,None,0,0
17186,9302,12122,0,7/3/20,None,0,0
17187,9448,12122,0,7/3/20,None,0,0
17188,9532,12122,0,7/3/20,None,0,0
17189,9153,12122,0,7/3/20,None,0,0
17190,9459,12220,0,7/3/20,None,13,0
17191,9460,12220,0,7/3/20,None,13,0
13308,7498,9240,0,7/30/19,7/3/20,11,0
17192,9478,10234,0,7/3/20,None,0,0
17194,9485,10234,0,7/3/20,None,0,0
17195,9363,10234,0,7/3/20,None,0,0
17171,9534,4804,0,7/1/20,7/3/20,4,0
17199,9438,4793,0,7/3/20,None,13,0
17200,8951,12224,0,7/3/20,7/13/20,4,12224
17201,9534,12130,0,7/3/20,None,0,0
17152,9366,6830,0,7/3/20,None,0,0
17239,9151,10234,0,7/3/20,None,0,0
17240,9386,12243,0,7/6/20,None,13,0
17241,9475,10847,0,7/6/20,None,13,0
17242,9476,12232,0,7/6/20,None,13,0
17243,9474,12239,0,7/6/20,None,13,0
17246,9351,12027,0,7/6/20,7/14/20,4,12027
17257,9261,12254,0,7/7/20,None,13,0
17256,9526,12228,0,7/7/20,None,13,0
17260,9577,12259,0,7/7/20,None,0,0
17261,9434,12227,0,7/7/20,None,13,0
17263,9152,11871,0,7/7/20,None,13,0
17264,9433,12265,0,7/7/20,None,13,0
17265,9432,12265,0,7/7/20,None,13,0
17266,9420,12241,0,7/7/20,None,13,0
17267,9486,12117,0,7/7/20,None,13,0
17269,9150,12264,0,7/7/20,None,13,0
17277,9361,12126,0,7/8/20,10/29/20,5,0
17278,9329,12260,0,7/8/20,None,13,0
17279,9325,11985,0,7/8/20,None,13,0
17292,9401,12252,0,7/8/20,10/16/20,11,0
15314,8353,10681,0,1/1/20,7/8/20,4,10681
17286,9399,10919,0,7/8/20,None,13,0
17287,9428,10847,0,7/8/20,None,13,0
17293,9558,12252,0,7/8/20,None,13,0
17302,9396,12132,0,7/8/20,None,13,0
17282,9327,12269,0,7/9/20,None,13,0
17283,9281,12269,0,7/9/20,None,13,0
17309,9557,11558,0,7/9/20,None,0,0
17281,9731,12278,0,9/4/20,None,0,0
17316,9426,12286,0,7/9/20,None,0,0
17317,9328,12286,0,7/9/20,None,0,0
17318,9356,12218,0,7/9/20,None,0,0
17319,9326,12073,0,7/22/20,None,0,0
17320,7498,12288,0,7/9/20,None,0,0
17321,9576,12181,0,7/9/20,None,0,0
17322,9507,12181,0,7/9/20,None,0,0
17323,9440,12086,0,7/9/20,None,0,0
17324,9360,12273,0,7/9/20,None,0,0
17268,9268,11949,0,7/9/20,None,13,0
17325,9525,12298,0,7/9/20,None,0,0
17327,9431,12253,0,7/9/20,None,0,0
17349,9596,12313,0,7/10/20,None,13,0
17343,9636,12309,0,7/10/20,None,13,0
17350,9490,12071,0,7/10/20,None,0,0
17352,9622,12270,0,7/10/20,None,13,0
17351,9220,12306,0,7/10/20,None,13,0
17353,9148,3688,0,7/10/20,None,13,0
17354,9278,12172,0,7/10/20,None,13,0
17356,9489,12311,0,7/10/20,None,13,0
17357,9581,12229,0,7/10/20,8/7/20,4,12229
17358,9492,12314,0,7/10/20,None,13,0
17359,9563,12293,0,7/10/20,None,13,0
17360,9502,12248,0,7/10/20,None,13,0
17315,9615,10499,0,7/15/20,None,13,0
17361,9219,12244,0,7/10/20,None,13,0
17329,9559,12287,0,7/9/20,12/29/21,18,0
17376,9594,12016,0,7/12/20,None,0,0
17377,9593,12016,0,7/12/20,None,0,0
17378,9592,12016,0,7/12/20,None,0,0
17379,9523,12303,0,7/13/20,None,13,0
17380,9218,12303,0,7/14/20,None,13,0
17381,9349,12315,0,7/13/20,None,13,0
17397,9521,12357,0,7/14/20,None,13,0
17391,9491,12324,0,7/13/20,None,13,0
17388,9510,12345,0,7/13/20,None,13,0
17284,9580,12124,0,7/13/20,None,13,0
17389,9511,12290,0,7/13/20,None,13,0
17390,9644,12336,0,7/13/20,None,13,0
17398,769,12316,0,7/14/20,None,13,0
17399,9429,12361,0,7/14/20,None,13,0
17401,9606,12365,0,7/14/20,None,13,0
17402,8490,12220,0,7/14/20,None,13,0
17404,9518,12368,0,7/14/20,12/8/20,11,13966
17387,9637,12151,0,7/29/20,None,13,0
17394,9308,12359,0,8/14/20,None,13,0
17405,9385,12251,0,7/15/20,None,13,0
17406,9512,12310,0,7/15/20,None,13,0
17244,9207,12027,0,7/6/20,7/14/20,4,12027
17245,9352,12027,0,7/6/20,7/14/20,4,12027
17409,9383,9370,0,7/15/20,8/2/20,4,0
17413,9378,11950,0,7/15/20,None,13,0
17410,9513,12372,0,7/15/20,None,13,0
17418,9678,12312,0,7/15/20,None,13,0
17419,9515,12312,0,7/15/20,None,13,0
17426,9471,12371,0,7/15/20,None,13,0
17427,9520,12371,0,7/15/20,None,13,0
17440,9710,12057,0,7/16/20,None,0,0
17441,9711,12057,0,7/16/20,None,0,0
17448,9519,12385,0,7/16/20,None,0,0
17450,9548,277,0,7/16/20,None,0,0
17411,9582,12082,0,7/22/20,None,13,0
20366,11205,14352,0,2/17/21,None,0,0
17457,9528,12384,0,7/16/20,None,0,0
17449,9382,12394,0,7/16/20,None,13,0
17473,9619,342,0,7/17/20,None,0,0
17459,9159,12373,0,7/16/20,None,0,0
17460,9162,12373,0,7/16/20,None,0,0
17474,9620,342,0,7/17/20,None,0,0
17463,9516,12380,0,7/17/20,None,13,0
17489,9414,12374,0,7/20/20,9/16/20,4,12374
17471,9713,342,0,7/17/20,None,0,0
17466,9161,12392,0,7/17/20,None,13,0
17481,9505,12405,0,7/17/20,None,13,0
17467,9301,12389,0,7/17/20,None,13,0
16158,8451,11363,0,4/10/20,7/17/20,18,11363
17468,9706,11466,0,7/17/20,None,13,0
17469,9707,11466,0,7/17/20,None,13,0
17475,9697,12132,0,7/17/20,None,13,0
17482,9550,12285,0,7/17/20,None,13,0
17476,9193,12393,0,7/17/20,None,13,0
17486,9442,12424,0,7/19/20,None,0,0
17483,9696,12285,0,7/17/20,None,13,0
17478,9698,12333,0,7/17/20,None,13,0
17479,9472,12166,0,7/17/20,None,13,0
17480,9529,11856,0,7/17/20,None,13,0
17470,9482,12400,0,7/17/20,None,13,0
17477,9699,12008,0,7/17/20,7/17/20,5,0
17151,9424,11696,0,7/20/20,None,13,0
17488,9164,12407,0,7/20/20,None,13,0
17485,8519,11723,0,7/20/20,None,13,0
17491,9679,12435,0,7/20/20,None,13,0
17465,9679,12374,0,7/17/20,7/20/20,4,12374
17492,9517,12410,0,7/20/20,None,13,0
17493,9705,12418,0,7/20/20,None,13,0
17498,9753,12442,0,7/20/20,None,13,0
20367,11204,14352,0,2/17/21,None,0,0
17515,9704,12450,0,7/22/20,None,13,0
17502,9165,12443,0,7/20/20,None,13,0
17504,9226,12440,0,7/21/20,None,13,0
17505,9228,12440,0,7/21/20,None,13,0
17516,9560,12450,0,7/22/20,None,13,0
17507,9160,12170,0,7/21/20,None,13,0
17508,9376,12424,0,7/21/20,None,13,0
17510,9632,12455,0,7/21/20,None,13,0
17517,9546,12446,0,7/22/20,None,13,0
17512,9224,12425,0,10/8/20,None,0,0
17522,9657,9956,0,7/22/20,None,0,0
17524,9702,12447,0,7/22/20,None,13,0
17525,9695,12447,0,7/22/20,None,13,0
17530,9314,12457,0,7/22/20,None,13,0
17531,9608,12454,0,7/23/20,None,13,0
17532,9613,12454,0,7/23/20,None,13,0
17533,9393,12427,0,7/23/20,None,13,0
17536,2990,1267,0,7/23/20,None,13,0
17539,9398,12485,0,7/23/20,None,13,0
17540,9574,12485,0,7/23/20,None,13,0
17541,9621,12130,0,7/23/20,None,13,0
17544,9586,12477,0,7/23/20,None,13,0
20368,11124,14361,0,2/17/21,None,0,0
17569,9588,12426,0,7/24/20,None,13,0
17565,9551,12420,0,7/24/20,None,13,0
17554,9701,12246,0,7/24/20,None,13,0
17503,9591,12438,0,7/24/20,None,13,0
17566,9694,12386,0,7/24/20,None,13,0
17567,9163,12386,0,7/24/20,None,13,0
17558,9556,12413,0,7/24/20,None,13,0
17559,9468,12188,0,7/24/20,None,13,0
17560,9691,12442,0,7/24/20,None,13,0
17561,9686,10452,0,7/24/20,None,13,0
17562,9700,12491,0,7/24/20,None,13,0
17557,9684,12148,0,7/24/20,None,13,0
17563,9690,12488,0,7/24/20,None,13,0
17570,9585,12426,0,7/24/20,None,13,0
17564,9190,12467,0,7/24/20,7/24/20,4,12467
12419,3475,7102,0,5/24/19,7/26/20,4,0
17579,9661,12487,0,7/26/20,None,0,0
17580,9660,11941,0,7/26/20,None,0,0
17581,9680,12479,0,7/26/20,None,0,0
17582,9549,12411,0,7/26/20,None,0,0
14976,8049,10406,0,12/1/19,7/26/20,18,0
17583,9693,12500,0,7/26/20,None,0,0
16202,7256,11455,0,4/22/20,7/27/20,4,11455
17585,9689,12511,0,7/27/20,None,13,0
17584,1044,12432,0,7/27/20,None,13,0
17586,9310,12359,0,8/14/20,None,13,0
17591,9692,12506,0,7/28/20,None,13,0
17592,9703,12496,0,7/28/20,None,13,0
17553,9307,12463,0,7/28/20,None,13,0
17552,9864,12376,0,8/11/20,None,13,0
17596,9437,12189,0,7/31/20,None,13,0
17509,9736,12141,0,7/29/20,None,13,0
17603,9612,12151,0,7/29/20,None,13,0
17604,9634,12502,0,7/29/20,None,13,0
17494,9197,3565,0,7/20/20,7/30/20,5,0
17613,9709,12498,0,7/29/20,None,13,0
17610,9639,12517,0,7/29/20,None,13,0
17615,9789,8739,0,7/30/20,None,0,0
17628,9141,12408,0,8/4/20,None,13,0
16888,9416,11940,0,6/16/20,7/31/20,4,0
17635,9170,12165,0,7/31/20,None,13,0
17597,9664,12533,0,7/31/20,None,13,0
17598,9665,12533,0,7/31/20,None,13,0
17654,9682,12562,0,7/31/20,None,13,0
17650,9683,12562,0,7/31/20,None,13,0
17652,9887,12525,0,7/31/20,None,13,0
17653,9886,12525,0,7/31/20,None,13,0
17657,9597,12534,0,7/31/20,None,13,0
17658,9589,5484,0,7/31/20,None,13,0
17674,9352,12572,0,8/2/20,None,0,0
17006,9469,12025,0,6/19/20,7/31/20,4,12025
17667,8353,12531,3,7/31/20,None,13,0
17661,9197,12507,0,7/31/20,None,13,0
17671,9685,9869,0,8/2/20,None,0,0
17668,9652,12553,0,8/2/20,None,0,0
17675,9383,726,0,8/2/20,None,0,0
17672,9687,12429,0,8/2/20,None,0,0
17408,9384,9370,0,7/15/20,8/2/20,4,0
17673,9805,12572,0,8/2/20,None,0,0
17678,9824,12587,0,8/5/20,None,13,0
17589,9178,12291,0,8/3/20,None,13,0
17680,9384,12582,0,8/3/20,None,13,0
17676,9815,12581,0,8/5/20,None,13,0
17677,9892,4108,0,8/10/20,None,13,0
17666,9663,12340,0,8/14/20,None,13,0
17683,9609,12548,0,8/3/20,None,13,0
17684,9732,12515,0,8/3/20,None,13,0
17685,9647,9513,0,8/3/20,None,13,0
20370,11045,14559,0,2/17/21,None,0,0
17716,9741,12578,0,8/4/20,None,13,0
17713,9743,12567,0,8/4/20,None,13,0
17714,9688,12567,0,8/4/20,None,13,0
17715,9571,12578,0,8/4/20,None,13,0
17718,9590,12598,0,8/4/20,None,13,0
17717,9852,12598,0,8/4/20,None,13,0
17720,9740,12599,0,8/4/20,None,13,0
17719,9742,12599,0,8/4/20,None,13,0
17721,9635,12544,0,8/4/20,None,13,0
17723,9862,12137,0,8/4/20,None,13,0
17765,9629,12638,0,8/6/20,None,13,0
17755,9616,8706,0,8/5/20,None,13,0
17740,9817,12589,0,8/5/20,None,13,0
17750,9825,12569,0,8/5/20,8/26/20,4,12569
17748,9814,12568,0,8/5/20,None,13,0
17749,9812,12587,0,8/5/20,None,13,0
17605,9315,12457,0,8/5/20,None,13,0
17752,9781,10400,0,9/17/20,None,13,0
17751,9631,12249,0,8/5/20,None,13,0
17754,9617,8706,0,8/5/20,None,13,0
17764,9587,12638,0,8/6/20,None,13,0
17766,9242,12632,3,8/6/20,None,13,0
17767,9823,12637,0,8/6/20,None,13,0
17769,8049,12250,0,8/6/20,None,13,0
17768,9932,12647,0,8/24/20,None,13,0
17771,9630,12585,0,8/6/20,None,13,0
17800,9627,12654,0,8/9/20,None,0,0
17772,9873,12641,0,8/6/20,None,13,0
17788,9624,12646,0,8/7/20,None,13,0
17777,9872,12471,0,8/7/20,None,13,0
20372,11170,14557,0,2/18/21,None,13,0
17778,9874,12249,0,9/4/20,None,13,0
17780,9896,12558,0,8/7/20,None,13,0
17781,9625,12363,0,8/7/20,None,13,0
17782,9898,12363,0,8/7/20,None,13,0
17783,9813,12545,0,8/7/20,None,13,0
17568,9730,12409,0,7/24/20,8/7/20,4,12409
17784,9514,12657,0,8/7/20,None,13,0
17790,9739,12661,0,8/7/20,None,13,0
17787,9761,7413,0,8/7/20,None,13,0
17791,9857,12616,0,8/7/20,None,13,0
17796,9871,10845,0,8/9/20,None,0,0
17797,9722,12669,0,8/9/20,None,0,0
17798,9723,12669,0,8/9/20,None,0,0
17799,9470,12654,0,8/9/20,None,0,0
17802,9626,12659,0,8/9/20,None,0,0
17803,9628,12659,0,8/9/20,None,0,0
17804,9876,11561,0,8/9/20,None,0,0
17805,9760,12663,0,8/9/20,None,0,0
17806,9877,12651,0,8/9/20,None,0,0
17807,9859,10893,0,8/9/20,None,0,0
15360,8164,7552,0,1/5/20,8/8/20,4,7552
17813,9738,12665,0,8/10/20,None,13,0
17812,9397,12665,0,8/10/20,None,13,0
17801,8451,12668,0,8/14/20,None,13,0
17815,9762,12633,0,8/10/20,None,13,0
17773,9504,12213,0,8/10/20,None,13,0
17785,9714,12213,0,8/10/20,8/26/20,4,12213
17818,9847,12686,0,8/10/20,None,13,0
